disease,diseaseLabel,dis_type,drug,drugLabel,drug_type,rp
http://www.wikidata.org/entity/Q959457,syndrome of Inappropriate antidiuretic hormone secretion,disease,http://www.wikidata.org/entity/Q2736402,demeclocycline,drug,can be treated by
http://www.wikidata.org/entity/Q1153419,interstitial lung disease,disease,http://www.wikidata.org/entity/Q2060696,pirfenidone,drug,can be treated by
http://www.wikidata.org/entity/Q147778,liver cirrhosis,disease,http://www.wikidata.org/entity/Q7160789,peginterferon alfa-2b,drug,can be treated by
http://www.wikidata.org/entity/Q180614,melanoma,disease,http://www.wikidata.org/entity/Q7160789,peginterferon alfa-2b,drug,can be treated by
http://www.wikidata.org/entity/Q464067,fungal infectious disease,disease,http://www.wikidata.org/entity/Q15646788,chlorhexidine,drug,can be treated by
http://www.wikidata.org/entity/Q1130519,heart valve disease,disease,http://www.wikidata.org/entity/Q113368879,rac-warfarin,drug,can be treated by
http://www.wikidata.org/entity/Q84263196,COVID-19,disease,http://www.wikidata.org/entity/Q7120418,leronlimab,drug,can be treated by
http://www.wikidata.org/entity/Q32147145,maturity-onset diabetes of the young type 2,disease,http://www.wikidata.org/entity/Q425027,glimepiride,drug,can be treated by
http://www.wikidata.org/entity/Q18558018,lung carcinoma in situ,disease,http://www.wikidata.org/entity/Q21011233,ceritinib,drug,can be treated by
http://www.wikidata.org/entity/Q84263196,COVID-19,disease,http://www.wikidata.org/entity/Q21099554,apabetalone,drug,can be treated by
http://www.wikidata.org/entity/Q18558018,lung carcinoma in situ,disease,http://www.wikidata.org/entity/Q21506464,osimertinib,drug,can be treated by
http://www.wikidata.org/entity/Q757838,keratitis,disease,http://www.wikidata.org/entity/Q6666510,lodoxamide,drug,can be treated by
http://www.wikidata.org/entity/Q680873,otitis externa,disease,http://www.wikidata.org/entity/Q21011229,finafloxacin,drug,can be treated by
http://www.wikidata.org/entity/Q608085,photodermatitis,disease,http://www.wikidata.org/entity/Q2775914,avobenzone,drug,can be treated by
http://www.wikidata.org/entity/Q83319,typhoid fever,disease,http://www.wikidata.org/entity/Q425152,imipen,drug,can be treated by
http://www.wikidata.org/entity/Q536269,phaeochromocytoma,disease,http://www.wikidata.org/entity/Q6824116,metirosine,drug,can be treated by
http://www.wikidata.org/entity/Q3991731,thyrotoxicosis,disease,http://www.wikidata.org/entity/Q6824062,methylthiouracil,drug,can be treated by
http://www.wikidata.org/entity/Q19000661,congestive heart failure,disease,http://www.wikidata.org/entity/Q6823919,methyclothiazide,drug,can be treated by
http://www.wikidata.org/entity/Q159701,glaucoma,disease,http://www.wikidata.org/entity/Q2139543,tafluprost,drug,can be treated by
http://www.wikidata.org/entity/Q18554296,chronic pulmonary heart disease,disease,http://www.wikidata.org/entity/Q6724151,macitentan,drug,can be treated by
http://www.wikidata.org/entity/Q84263196,COVID-19,disease,http://www.wikidata.org/entity/Q6683687,losmapimod,drug,can be treated by
http://www.wikidata.org/entity/Q3686833,vernal conjunctivitis,disease,http://www.wikidata.org/entity/Q6666510,lodoxamide,drug,can be treated by
http://www.wikidata.org/entity/Q504790,nephrotic syndrome,disease,http://www.wikidata.org/entity/Q6823919,methyclothiazide,drug,can be treated by
http://www.wikidata.org/entity/Q187440,urticaria,disease,http://www.wikidata.org/entity/Q2623251,trimeprazine,drug,can be treated by
http://www.wikidata.org/entity/Q187440,urticaria,disease,http://www.wikidata.org/entity/Q1188290,nizatidine,drug,can be treated by
http://www.wikidata.org/entity/Q815819,atrial fibrillation,disease,http://www.wikidata.org/entity/Q113368879,rac-warfarin,drug,can be treated by
http://www.wikidata.org/entity/Q5965479,uterine sarcoma,disease,http://www.wikidata.org/entity/Q7157043,pazopanib,drug,can be treated by
http://www.wikidata.org/entity/Q18556340,renal clear cell carcinoma,disease,http://www.wikidata.org/entity/Q7157043,pazopanib,drug,can be treated by
http://www.wikidata.org/entity/Q18554007,psychologic dyspareunia,disease,http://www.wikidata.org/entity/Q7107372,ospemifene,drug,can be treated by
http://www.wikidata.org/entity/Q3658562,non-small-cell lung carcinoma,disease,http://www.wikidata.org/entity/Q21011233,ceritinib,drug,can be treated by
http://www.wikidata.org/entity/Q18553680,connective tissue benign neoplasm,disease,http://www.wikidata.org/entity/Q7157043,pazopanib,drug,can be treated by
http://www.wikidata.org/entity/Q18556721,uterus leiomyosarcoma,disease,http://www.wikidata.org/entity/Q7157043,pazopanib,drug,can be treated by
http://www.wikidata.org/entity/Q1072420,primary biliary cirrhosis,disease,http://www.wikidata.org/entity/Q15708271,obeticholic acid,drug,can be treated by
http://www.wikidata.org/entity/Q1128595,pulmonary hypertension,disease,http://www.wikidata.org/entity/Q15424759,selexipag,drug,can be treated by
http://www.wikidata.org/entity/Q1132108,hypospadias,disease,http://www.wikidata.org/entity/Q114593621,hypospadias repair,drug,can be treated by
http://www.wikidata.org/entity/Q18554151,hyperlipoproteinemia type V,disease,http://www.wikidata.org/entity/Q15623825,evolocumab,drug,can be treated by
http://www.wikidata.org/entity/Q218712,Zollinger–Ellison syndrome,disease,http://www.wikidata.org/entity/Q1188290,nizatidine,drug,can be treated by
http://www.wikidata.org/entity/Q223591,gastroesophageal reflux disease,disease,http://www.wikidata.org/entity/Q1188290,nizatidine,drug,can be treated by
http://www.wikidata.org/entity/Q1128595,pulmonary hypertension,disease,http://www.wikidata.org/entity/Q6724151,macitentan,drug,can be treated by
http://www.wikidata.org/entity/Q544006,anxiety disorder,disease,http://www.wikidata.org/entity/Q2149443,prazepam,drug,can be treated by
http://www.wikidata.org/entity/Q355170,duodenal ulcer,disease,http://www.wikidata.org/entity/Q2149443,prazepam,drug,can be treated by
http://www.wikidata.org/entity/Q221668,urinary tract infection,disease,http://www.wikidata.org/entity/Q425152,imipen,drug,can be treated by
http://www.wikidata.org/entity/Q838966,irritable bowel syndrome,disease,http://www.wikidata.org/entity/Q6695342,lubiprostone,drug,can be treated by
http://www.wikidata.org/entity/Q268667,atopic dermatitis,disease,http://www.wikidata.org/entity/Q2623251,trimeprazine,drug,can be treated by
http://www.wikidata.org/entity/Q794086,hypokalemia,disease,http://www.wikidata.org/entity/Q1122870,potassium gluconate,drug,can be treated by
http://www.wikidata.org/entity/Q2184368,peptic esophagitis,disease,http://www.wikidata.org/entity/Q1188290,nizatidine,drug,can be treated by
http://www.wikidata.org/entity/Q1128595,pulmonary hypertension,disease,http://www.wikidata.org/entity/Q2154494,riociguat,drug,can be treated by
http://www.wikidata.org/entity/Q615645,Fabry disease,disease,http://www.wikidata.org/entity/Q27275527,migalastat hydrochloride,drug,can be treated by
http://www.wikidata.org/entity/Q179399,infertility,disease,http://www.wikidata.org/entity/Q20817286,follitropin alpha,drug,can be treated by
http://www.wikidata.org/entity/Q5445,anemia,disease,http://www.wikidata.org/entity/Q20817270,ferric carboxymaltose,drug,can be treated by
http://www.wikidata.org/entity/Q4676432,acropustulosis,disease,http://www.wikidata.org/entity/Q554297,etretinate,drug,can be treated by
http://www.wikidata.org/entity/Q3991731,thyrotoxicosis,disease,http://www.wikidata.org/entity/Q20817224,thyroglobulin,drug,can be treated by
http://www.wikidata.org/entity/Q954674,iron deficiency anemia,disease,http://www.wikidata.org/entity/Q20817270,ferric carboxymaltose,drug,can be treated by
http://www.wikidata.org/entity/Q165135,goiter,disease,http://www.wikidata.org/entity/Q20817224,thyroglobulin,drug,can be treated by
http://www.wikidata.org/entity/Q355170,duodenal ulcer,disease,http://www.wikidata.org/entity/Q1188290,nizatidine,drug,can be treated by
http://www.wikidata.org/entity/Q783903,contact dermatitis,disease,http://www.wikidata.org/entity/Q2623251,trimeprazine,drug,can be treated by
http://www.wikidata.org/entity/Q41571,epilepsy,disease,http://www.wikidata.org/entity/Q2146170,ezogabine,drug,can be treated by
http://www.wikidata.org/entity/Q154869,hepatitis C,disease,http://www.wikidata.org/entity/Q7160789,peginterferon alfa-2b,drug,can be treated by
http://www.wikidata.org/entity/Q1779300,connective tissue disease,disease,http://www.wikidata.org/entity/Q6724151,macitentan,drug,can be treated by
http://www.wikidata.org/entity/Q1623006,keratoconjunctivitis,disease,http://www.wikidata.org/entity/Q6666510,lodoxamide,drug,can be treated by
http://www.wikidata.org/entity/Q2152449,giant papillary conjunctivitis,disease,http://www.wikidata.org/entity/Q6807292,medrysone,drug,can be treated by
http://www.wikidata.org/entity/Q2157462,schizophreniform disorder,disease,http://www.wikidata.org/entity/Q6821618,mesoridazine,drug,can be treated by
http://www.wikidata.org/entity/Q705906,paratyphoid fever,disease,http://www.wikidata.org/entity/Q425152,imipen,drug,can be treated by
http://www.wikidata.org/entity/Q12152,myocardial infarction,disease,http://www.wikidata.org/entity/Q2295855,eptifibatide,drug,can be treated by
http://www.wikidata.org/entity/Q2403156,vasomotor rhinitis,disease,http://www.wikidata.org/entity/Q2606497,brompheniramine,drug,can be treated by
http://www.wikidata.org/entity/Q2157462,schizophreniform disorder,disease,http://www.wikidata.org/entity/Q2608288,(Z)-thiothixene,drug,can be treated by
http://www.wikidata.org/entity/Q707816,giant cell arteritis,disease,http://www.wikidata.org/entity/Q425154,tocilizumab,drug,can be treated by
http://www.wikidata.org/entity/Q432462,Takayasu's arteritis,disease,http://www.wikidata.org/entity/Q425154,tocilizumab,drug,can be treated by
http://www.wikidata.org/entity/Q159701,glaucoma,disease,http://www.wikidata.org/entity/Q19856779,mitomycin,drug,can be treated by
http://www.wikidata.org/entity/Q16501,hypothyroidism,disease,http://www.wikidata.org/entity/Q20817224,thyroglobulin,drug,can be treated by
http://www.wikidata.org/entity/Q7140388,focal epilepsy,disease,http://www.wikidata.org/entity/Q2149443,prazepam,drug,can be treated by
http://www.wikidata.org/entity/Q18554296,chronic pulmonary heart disease,disease,http://www.wikidata.org/entity/Q2154494,riociguat,drug,can be treated by
http://www.wikidata.org/entity/Q170990,arthritis,disease,http://www.wikidata.org/entity/Q425154,tocilizumab,drug,can be treated by
http://www.wikidata.org/entity/Q3540902,lipid storage disease,disease,http://www.wikidata.org/entity/Q2620206,Imiglucerase,drug,can be treated by
http://www.wikidata.org/entity/Q7578540,splenic disease,disease,http://www.wikidata.org/entity/Q2620206,Imiglucerase,drug,can be treated by
http://www.wikidata.org/entity/Q187255,rheumatoid arthritis,disease,http://www.wikidata.org/entity/Q2602750,diflunisal,drug,can be treated by
http://www.wikidata.org/entity/Q966229,myxedema,disease,http://www.wikidata.org/entity/Q20817224,thyroglobulin,drug,can be treated by
http://www.wikidata.org/entity/Q979168,cerebral edema,disease,http://www.wikidata.org/entity/Q27278862,prednisolone hemisuccinate,drug,can be treated by
http://www.wikidata.org/entity/Q861645,Gaucher's disease,disease,http://www.wikidata.org/entity/Q2620206,Imiglucerase,drug,can be treated by
http://www.wikidata.org/entity/Q13046587,pulmonary tuberculosis,disease,http://www.wikidata.org/entity/Q1135705,rifabutin,drug,can be treated by
http://www.wikidata.org/entity/Q844935,coronary artery disease,disease,http://www.wikidata.org/entity/Q2295855,eptifibatide,drug,can be treated by
http://www.wikidata.org/entity/Q12077704,allergic contact dermatitis,disease,http://www.wikidata.org/entity/Q2623251,trimeprazine,drug,can be treated by
http://www.wikidata.org/entity/Q4003020,gastric ulcer,disease,http://www.wikidata.org/entity/Q1188290,nizatidine,drug,can be treated by
http://www.wikidata.org/entity/Q6946984,Mycobacterium avium-intracellulare infection,disease,http://www.wikidata.org/entity/Q1135705,rifabutin,drug,can be treated by
http://www.wikidata.org/entity/Q2032041,unstable angina,disease,http://www.wikidata.org/entity/Q2295855,eptifibatide,drug,can be treated by
http://www.wikidata.org/entity/Q19000661,congestive heart failure,disease,http://www.wikidata.org/entity/Q2291605,moexipril,drug,can be treated by
http://www.wikidata.org/entity/Q187842,autoimmune thyroiditis,disease,http://www.wikidata.org/entity/Q20817224,thyroglobulin,drug,can be treated by
http://www.wikidata.org/entity/Q220570,pulmonary embolism,disease,http://www.wikidata.org/entity/Q20817252,tinzaparin,drug,can be treated by
http://www.wikidata.org/entity/Q2450598,infective endocarditis,disease,http://www.wikidata.org/entity/Q425152,imipen,drug,can be treated by
http://www.wikidata.org/entity/Q188151,ischemia,disease,http://www.wikidata.org/entity/Q2295855,eptifibatide,drug,can be treated by
http://www.wikidata.org/entity/Q929737,liver disease,disease,http://www.wikidata.org/entity/Q2620206,Imiglucerase,drug,can be treated by
http://www.wikidata.org/entity/Q1187697,adult-onset Still's disease,disease,http://www.wikidata.org/entity/Q425154,tocilizumab,drug,can be treated by
http://www.wikidata.org/entity/Q1752891,polymyalgia rheumatica,disease,http://www.wikidata.org/entity/Q425154,tocilizumab,drug,can be treated by
http://www.wikidata.org/entity/Q133772,dental caries,disease,http://www.wikidata.org/entity/Q25324102,Amine Fluoride,drug,can be treated by
http://www.wikidata.org/entity/Q504775,bladder cancer,disease,http://www.wikidata.org/entity/Q19856779,mitomycin,drug,can be treated by
http://www.wikidata.org/entity/Q154869,hepatitis C,disease,http://www.wikidata.org/entity/Q25110523,sofosbuvir/velpatasvir,drug,can be treated by
http://www.wikidata.org/entity/Q12199,HIV/AIDS,disease,http://www.wikidata.org/entity/Q2344582,zalcitabine,drug,can be treated by
http://www.wikidata.org/entity/Q178436,constipation,disease,http://www.wikidata.org/entity/Q425295,cisapride,drug,can be treated by
http://www.wikidata.org/entity/Q3658562,non-small-cell lung carcinoma,disease,http://www.wikidata.org/entity/Q16868421,icotinib,drug,can be treated by
http://www.wikidata.org/entity/Q580290,spinal muscular atrophy,disease,http://www.wikidata.org/entity/Q25105466,nusinersen,drug,can be treated by
http://www.wikidata.org/entity/Q1138590,non-Hodgkin lymphoma,disease,http://www.wikidata.org/entity/Q7041828,nivolumab,drug,can be treated by
http://www.wikidata.org/entity/Q1164529,renal cell carcinoma,disease,http://www.wikidata.org/entity/Q7041828,nivolumab,drug,can be treated by
http://www.wikidata.org/entity/Q12206,diabetes,disease,http://www.wikidata.org/entity/Q2329715,chromium picolinate,drug,can be treated by
http://www.wikidata.org/entity/Q1947302,Castleman's disease,disease,http://www.wikidata.org/entity/Q425154,tocilizumab,drug,can be treated by
http://www.wikidata.org/entity/Q3686833,vernal conjunctivitis,disease,http://www.wikidata.org/entity/Q6807292,medrysone,drug,can be treated by
